date,time,subject,blockcode,blocknum_and_trialnum,trialcode,primestim,targetstim,correct,latency,exclude_amp_performance,expected_trials,exclude_amp_completeness,mean_self_report,amp_bias_score,duplicate_flag,master_exclusion
23.06.22,10:46:38,548957868,practice,1_4,prime_negative_practice,0,0,0,541,include,82,exclude,NA,0,FALSE,exclude
23.06.22,10:46:38,548957868,practice,1_5,prime_negative_practice,0,0,0,264,include,82,exclude,NA,0,TRUE,exclude
23.06.22,10:46:38,548957868,practice,1_6,prime_positive_practice,0,0,1,1260,include,82,exclude,NA,0,TRUE,exclude
23.06.22,10:46:38,548957868,test,2_1,instructions,0,0,1,3313,include,82,exclude,NA,0,TRUE,exclude
23.06.22,11:55:36,504546409,practice,1_4,prime_negative_practice,0,0,0,593,include,82,exclude,NA,0.1111111111111111,FALSE,exclude
23.06.22,11:55:36,504546409,practice,1_5,prime_positive_practice,0,0,0,192,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,practice,1_6,prime_positive_practice,0,0,0,252,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,practice,1_7,prime_negative_practice,0,0,0,189,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,practice,1_8,prime_negative_practice,0,0,1,240,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,practice,1_9,prime_negative_practice,0,0,0,246,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,practice,1_10,prime_positive_practice,0,0,0,248,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,practice,1_11,prime_positive_practice,0,0,0,224,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,practice,1_12,prime_negative_practice,0,0,0,263,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,practice,1_13,prime_positive_practice,0,0,1,252,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,test,2_2,prime_positive,1,61,0,161,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,test,2_3,prime_positive,2,4,0,328,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,test,2_4,prime_positive,4,54,1,220,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,test,2_5,prime_negative,1,33,1,308,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,test,2_6,prime_negative,3,71,1,235,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,test,2_7,prime_negative,4,37,1,224,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,test,2_8,prime_negative,2,19,0,369,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,11:55:36,504546409,test,2_9,prime_positive,4,56,1,1105,include,82,exclude,NA,0.1111111111111111,TRUE,exclude
23.06.22,12:37:27,893377996,practice,1_4,prime_negative_practice,0,0,1,751,include,82,exclude,NA,0,FALSE,exclude
23.06.22,12:37:27,893377996,test,2_1,instructions,0,0,1,241,include,82,exclude,NA,0,TRUE,exclude
23.06.22,12:23:51,994692692,practice,1_4,prime_positive_practice,0,0,0,2290,include,82,include,1.3333333333333333,0.4024390243902439,FALSE,include
23.06.22,12:23:51,994692692,practice,1_5,prime_negative_practice,0,0,0,1550,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,practice,1_6,prime_positive_practice,0,0,0,818,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,practice,1_7,prime_negative_practice,0,0,0,842,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,practice,1_8,prime_positive_practice,0,0,1,914,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,practice,1_9,prime_negative_practice,0,0,0,1040,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,practice,1_10,prime_positive_practice,0,0,0,697,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,practice,1_11,prime_positive_practice,0,0,0,806,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,practice,1_12,prime_negative_practice,0,0,0,795,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,practice,1_13,prime_negative_practice,0,0,0,2520,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_2,prime_positive,1,23,0,1611,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_3,prime_negative,3,33,0,627,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_4,prime_negative,4,21,1,865,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_5,prime_negative,1,60,1,766,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_6,prime_positive,2,30,0,582,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_7,prime_negative,1,16,0,495,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_8,prime_negative,4,61,1,869,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_9,prime_positive,3,24,0,699,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_10,prime_positive,3,11,1,971,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_11,prime_negative,2,56,0,588,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_12,prime_negative,3,28,0,587,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_13,prime_negative,4,68,1,615,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_14,prime_positive,4,38,1,804,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_15,prime_negative,3,6,0,297,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_16,prime_negative,1,39,0,587,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_17,prime_negative,2,66,0,617,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_18,prime_positive,1,53,1,536,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_19,prime_positive,2,46,1,684,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_20,prime_negative,2,70,0,515,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_21,prime_negative,3,55,0,448,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_22,prime_negative,4,59,1,490,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_23,prime_positive,3,3,1,628,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_24,prime_negative,1,13,0,421,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_25,prime_positive,1,12,1,470,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_26,prime_negative,2,45,1,733,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_27,prime_positive,4,18,1,547,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_28,prime_positive,2,19,1,503,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_29,prime_negative,1,31,0,487,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_30,prime_positive,3,15,1,347,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_31,prime_negative,4,62,1,1008,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_32,prime_negative,3,29,0,316,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_33,prime_positive,4,48,1,492,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_34,prime_positive,2,69,1,492,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_35,prime_negative,4,57,0,533,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_36,prime_negative,1,35,0,443,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_37,prime_positive,1,14,1,545,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_38,prime_negative,2,2,1,848,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_39,prime_negative,3,52,0,408,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_40,prime_positive,2,51,1,546,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_41,prime_positive,1,41,1,508,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_42,prime_negative,4,72,0,654,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_43,prime_positive,3,36,1,423,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_44,prime_positive,4,42,1,614,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_45,prime_positive,1,27,1,485,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_46,prime_positive,4,64,1,1424,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_47,prime_positive,2,63,1,684,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_48,prime_positive,3,50,1,732,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_49,prime_positive,1,25,1,656,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_50,prime_negative,2,26,0,387,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_51,prime_positive,4,71,1,499,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_52,prime_negative,1,65,0,410,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_53,prime_positive,3,9,1,402,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_54,prime_negative,3,20,0,438,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_55,prime_positive,2,44,1,454,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_56,prime_positive,2,54,1,793,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_57,prime_positive,4,34,1,577,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_58,prime_negative,4,37,1,534,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_59,prime_negative,1,58,0,236,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_60,prime_negative,3,43,0,376,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_61,prime_negative,2,17,0,550,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_62,prime_negative,1,47,0,533,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_63,prime_positive,1,5,1,457,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_64,prime_positive,3,56,1,481,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_65,prime_positive,1,43,1,1368,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_66,prime_negative,2,32,1,606,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_67,prime_positive,2,11,1,421,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_68,prime_negative,3,6,0,357,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_69,prime_positive,3,69,1,564,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_70,prime_negative,4,7,1,780,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_71,prime_positive,4,33,1,4696,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_72,prime_positive,3,40,1,372,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:23:51,994692692,test,2_73,prime_negative,2,66,0,377,include,82,include,1.3333333333333333,0.4024390243902439,TRUE,exclude
23.06.22,12:28:35,246532124,practice,1_4,prime_negative_practice,0,0,0,3729,include,82,exclude,4,0.4329268292682927,FALSE,exclude
23.06.22,12:28:35,246532124,practice,1_5,prime_positive_practice,0,0,1,1580,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,practice,1_6,prime_positive_practice,0,0,1,1821,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,practice,1_7,prime_negative_practice,0,0,1,1404,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,practice,1_8,prime_positive_practice,0,0,1,1303,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,practice,1_9,prime_positive_practice,0,0,0,1110,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,practice,1_10,prime_positive_practice,0,0,1,1511,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,practice,1_11,prime_negative_practice,0,0,0,1011,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,practice,1_12,prime_negative_practice,0,0,0,2362,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,practice,1_13,prime_negative_practice,0,0,1,946,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_2,prime_positive,2,28,1,1344,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_3,prime_positive,3,63,1,769,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_4,prime_positive,1,13,1,636,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_5,prime_positive,4,60,1,502,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_6,prime_negative,3,57,1,670,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_7,prime_positive,1,44,1,569,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_8,prime_negative,1,45,1,695,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_9,prime_negative,4,12,1,752,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_10,prime_negative,2,62,1,1129,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_11,prime_positive,2,39,1,653,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_12,prime_positive,3,72,1,620,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_13,prime_positive,4,2,1,444,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_14,prime_positive,3,4,1,403,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_15,prime_positive,1,67,1,386,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_16,prime_negative,4,29,1,769,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_17,prime_negative,3,65,1,628,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_18,prime_negative,1,1,1,794,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_19,prime_negative,1,7,0,1338,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_20,prime_negative,4,70,1,611,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_21,prime_positive,2,54,1,794,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_22,prime_positive,4,6,1,453,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_23,prime_negative,2,23,1,1246,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_24,prime_negative,3,26,1,1388,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_25,prime_negative,1,22,0,770,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_26,prime_negative,3,38,1,528,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_27,prime_negative,4,9,1,477,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_28,prime_negative,2,16,1,1537,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_29,prime_positive,2,52,1,485,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_30,prime_positive,3,18,1,403,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_31,prime_negative,1,51,0,594,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_32,prime_positive,1,40,1,293,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_33,prime_positive,4,46,1,243,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_34,prime_negative,2,30,1,802,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_35,prime_positive,1,53,1,561,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_36,prime_negative,3,17,1,444,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_37,prime_negative,4,25,1,243,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_38,prime_positive,3,20,1,693,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_39,prime_positive,2,47,1,353,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_40,prime_positive,2,14,1,386,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_41,prime_positive,1,64,1,653,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_42,prime_negative,3,24,1,1262,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_43,prime_negative,2,66,1,635,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_44,prime_negative,1,42,1,1203,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_45,prime_negative,4,68,1,469,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_46,prime_negative,4,34,1,969,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_47,prime_positive,3,49,1,636,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_48,prime_negative,1,19,0,1254,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_49,prime_positive,4,37,1,535,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_50,prime_negative,3,50,1,570,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_51,prime_positive,2,5,1,561,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_52,prime_positive,1,31,1,527,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_53,prime_negative,2,3,1,778,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_54,prime_negative,3,33,0,895,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_55,prime_positive,4,56,1,627,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_56,prime_negative,2,11,0,920,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_57,prime_negative,4,21,1,637,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_58,prime_positive,3,10,1,628,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_59,prime_positive,2,48,1,460,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_60,prime_positive,1,36,1,437,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_61,prime_positive,3,71,1,402,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_62,prime_positive,4,43,1,486,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_63,prime_negative,1,8,1,2019,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_64,prime_negative,1,50,1,986,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_65,prime_positive,2,39,0,1062,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_66,prime_positive,3,24,1,828,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_67,prime_positive,4,28,1,561,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_68,prime_positive,1,63,1,419,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_69,prime_negative,4,17,0,961,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_70,prime_positive,2,11,1,419,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_71,prime_negative,3,16,1,536,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_72,prime_negative,2,58,1,494,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:28:35,246532124,test,2_73,prime_negative,3,3,1,1044,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_4,prime_positive_practice,0,0,1,744,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_5,prime_negative_practice,0,0,1,303,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_6,prime_negative_practice,0,0,1,369,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_7,prime_negative_practice,0,0,1,303,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_8,prime_negative_practice,0,0,1,209,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_9,prime_positive_practice,0,0,1,544,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_10,prime_positive_practice,0,0,1,251,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_11,prime_positive_practice,0,0,1,160,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_12,prime_negative_practice,0,0,1,485,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,practice,1_13,prime_positive_practice,0,0,1,320,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,test,2_2,prime_negative,1,11,1,417,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,test,2_3,prime_negative,3,62,1,217,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,test,2_4,prime_positive,4,28,1,210,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,test,2_5,prime_negative,2,26,1,219,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,test,2_6,prime_negative,2,68,1,145,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,test,2_7,prime_positive,3,22,1,226,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,test,2_8,prime_negative,4,12,1,202,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,test,2_9,prime_positive,2,40,1,201,include,82,exclude,4,0.4329268292682927,TRUE,exclude
23.06.22,12:32:49,246532124,test,2_10,prime_negative,1,57,1,193,include,82,exclude,4,0.4329268292682927,TRUE,exclude
